Random-Continuous.parameter, Random-Continuous.points, Random-Discrete.parameter, Random-Discrete.points
9, 4.55, 0, 20.90
9, 5.00, 0, 20.00
9, 5.90, 0, 18.20
9, 4.10, 0, 21.80
9, 6.35, 0, 17.30
9, 5.00, 0, 20.00
9, 4.55, 0, 20.90
9, 5.00, 0, 20.00
9, 5.90, 0, 18.20
9, 6.35, 0, 17.30
9, 3.65, 0, 22.70
9, 5.00, 0, 20.00
9, 5.00, 0, 20.00
9, 5.45, 0, 19.10
9, 7.25, 0, 15.50
9, 3.65, 0, 22.70
9, 4.55, 0, 20.90
9, 3.65, 0, 22.70
9, 5.45, 0, 19.10
9, 6.80, 0, 16.40
9, 4.10, 0, 21.80
9, 5.45, 0, 19.10
9, 5.45, 0, 19.10
9, 5.90, 0, 18.20
9, 5.45, 0, 19.10
9, 3.20, 0, 23.60
9, 4.10, 0, 21.80
9, 6.35, 0, 17.30
9, 5.00, 0, 20.00
9, 3.20, 0, 23.60
9, 5.90, 0, 18.20
9, 5.00, 0, 20.00
9, 5.00, 0, 20.00
9, 5.90, 0, 18.20
9, 3.20, 0, 23.60
9, 6.35, 0, 17.30
9, 5.45, 0, 19.10
9, 5.00, 0, 20.00
9, 2.75, 0, 24.50
9, 4.10, 0, 21.80
9, 5.45, 0, 19.10
9, 4.10, 0, 21.80
9, 4.10, 0, 21.80
9, 6.35, 0, 17.30
9, 5.45, 0, 19.10
9, 5.45, 0, 19.10
9, 5.45, 0, 19.10
9, 4.10, 0, 21.80
9, 5.45, 0, 19.10
9, 5.45, 0, 19.10
9, 4.10, 0, 21.80
9, 5.00, 0, 20.00
9, 5.00, 0, 20.00
9, 4.55, 0, 20.90
9, 5.90, 0, 18.20
9, 4.10, 0, 21.80
9, 4.10, 0, 21.80
9, 5.90, 0, 18.20
9, 4.55, 0, 20.90
9, 5.90, 0, 18.20
9, 5.00, 0, 20.00
9, 5.90, 0, 18.20
9, 4.55, 0, 20.90
9, 4.55, 0, 20.90
9, 4.55, 0, 20.90
9, 6.80, 0, 16.40
9, 4.10, 0, 21.80
9, 4.55, 0, 20.90
9, 5.45, 0, 19.10
9, 3.65, 0, 22.70
9, 5.90, 0, 18.20
9, 4.10, 0, 21.80
9, 5.00, 0, 20.00
10, 4.50, 0, 21.00
10, 4.50, 0, 21.00
10, 4.50, 0, 21.00
10, 4.50, 0, 21.00
10, 4.50, 0, 21.00
10, 6.00, 0, 18.00
10, 5.50, 0, 19.00
10, 6.00, 0, 18.00
10, 5.00, 0, 20.00
10, 4.50, 0, 21.00
10, 4.50, 0, 21.00
10, 4.00, 0, 22.00
10, 6.00, 0, 18.00
10, 4.50, 0, 21.00
10, 3.50, 0, 23.00
10, 3.00, 0, 24.00
10, 5.50, 0, 19.00
10, 4.50, 0, 21.00
10, 5.00, 0, 20.00
10, 6.00, 0, 18.00
10, 4.50, 0, 21.00
10, 6.00, 0, 18.00
10, 3.50, 0, 23.00
10, 7.00, 0, 16.00
10, 4.50, 0, 21.00
10, 4.00, 0, 22.00
10, 6.00, 0, 18.00
10, 4.50, 0, 21.00
10, 4.50, 0, 21.00
10, 4.00, 0, 22.00
10, 4.50, 0, 21.00
10, 5.00, 0, 20.00
10, 7.50, 0, 15.00
10, 6.50, 0, 17.00
10, 4.50, 0, 21.00
10, 4.50, 0, 21.00
10, 3.50, 0, 23.00
10, 5.00, 0, 20.00
10, 6.00, 0, 18.00
10, 6.00, 0, 18.00
10, 6.00, 0, 18.00
10, 3.50, 0, 23.00
10, 7.00, 0, 16.00
10, 6.50, 0, 17.00
10, 5.00, 0, 20.00
10, 6.50, 0, 17.00
10, 3.00, 0, 24.00
10, 5.50, 0, 19.00
10, 4.50, 0, 21.00
10, 5.00, 0, 20.00
10, 5.50, 0, 19.00
10, 4.50, 0, 21.00
10, 8.00, 0, 14.00
10, 4.50, 0, 21.00
10, 5.00, 0, 20.00
10, 4.00, 0, 22.00
10, 3.00, 0, 24.00
10, 5.00, 0, 20.00
10, 3.50, 0, 23.00
10, 5.50, 0, 19.00
10, 2.50, 0, 25.00
10, 6.00, 0, 18.00
10, 4.50, 0, 21.00
10, 5.00, 0, 20.00
10, 5.00, 0, 20.00
10, 2.50, 0, 25.00
10, 5.50, 0, 19.00
10, 6.50, 0, 17.00
10, 5.50, 0, 19.00
10, 5.50, 0, 19.00
10, 3.50, 0, 23.00
10, 5.50, 0, 19.00
10, 5.00, 0, 20.00
10, 6.50, 0, 17.00
10, 4.00, 0, 22.00
10, 7.00, 0, 16.00
10, 4.00, 0, 22.00
10, 4.00, 0, 22.00
10, 6.50, 0, 17.00
10, 3.50, 0, 23.00
10, 5.50, 0, 19.00
10, 6.00, 0, 18.00
10, 5.00, 0, 20.00
10, 3.50, 0, 23.00
10, 5.00, 0, 20.00
10, 3.50, 0, 23.00
10, 3.50, 0, 23.00
10, 4.00, 0, 22.00
10, 4.50, 0, 21.00
10, 6.00, 0, 18.00
10, 3.50, 0, 23.00
10, 5.50, 0, 19.00
10, 5.00, 0, 20.00
10, 7.50, 0, 15.00
10, 7.00, 0, 16.00
10, 5.00, 0, 20.00
10, 6.00, 0, 18.00
10, 5.50, 0, 19.00
10, 5.50, 0, 19.00
10, 5.00, 0, 20.00
0, 8.00, 1, 18.50
0, 7.00, 1, 19.00
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 8.00, 1, 18.50
0, 8.00, 1, 18.50
0, 7.00, 1, 19.00
0, 6.00, 1, 19.50
0, 7.00, 1, 19.00
0, 9.00, 1, 18.00
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 5.00, 1, 20.00
0, 9.00, 1, 18.00
0, 9.00, 1, 18.00
0, 9.00, 1, 18.00
0, 7.00, 1, 19.00
0, 10.00, 1, 17.50
0, 8.00, 1, 18.50
0, 7.00, 1, 19.00
0, 8.00, 1, 18.50
0, 7.00, 1, 19.00
0, 9.00, 1, 18.00
0, 10.00, 1, 17.50
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 5.00, 1, 20.00
0, 6.00, 1, 19.50
0, 7.00, 1, 19.00
0, 6.00, 1, 19.50
0, 5.00, 1, 20.00
0, 9.00, 1, 18.00
0, 5.00, 1, 20.00
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 8.00, 1, 18.50
0, 7.00, 1, 19.00
0, 8.00, 1, 18.50
0, 8.00, 1, 18.50
0, 7.00, 1, 19.00
0, 6.00, 1, 19.50
0, 8.00, 1, 18.50
0, 9.00, 1, 18.00
0, 8.00, 1, 18.50
0, 6.00, 1, 19.50
0, 5.00, 1, 20.00
0, 9.00, 1, 18.00
0, 5.00, 1, 20.00
0, 7.00, 1, 19.00
0, 8.00, 1, 18.50
0, 7.00, 1, 19.00
0, 8.00, 1, 18.50
0, 12.00, 1, 16.50
0, 8.00, 1, 18.50
0, 6.00, 1, 19.50
0, 7.00, 1, 19.00
0, 7.00, 1, 19.00
0, 8.00, 1, 18.50
0, 6.00, 1, 19.50
0, 8.00, 1, 18.50
0, 5.00, 1, 20.00
0, 8.00, 1, 18.50
0, 10.00, 1, 17.50
0, 6.00, 1, 19.50
0, 7.00, 1, 19.00
0, 5.00, 1, 20.00
0, 7.00, 1, 19.00
0, 6.00, 1, 19.50
0, 10.00, 1, 17.50
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 10.00, 1, 17.50
0, 5.00, 1, 20.00
0, 7.00, 1, 19.00
0, 9.00, 1, 18.00
0, 7.00, 1, 19.00
0, 10.00, 1, 17.50
0, 8.00, 1, 18.50
0, 10.00, 1, 17.50
0, 6.00, 1, 19.50
0, 8.00, 1, 18.50
0, 10.00, 1, 17.50
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 6.00, 1, 19.50
0, 5.00, 1, 20.00
0, 6.00, 1, 19.50
0, 7.00, 1, 19.00
0, 7.00, 1, 19.00
0, 9.00, 1, 18.00
0, 7.00, 1, 19.00
0, 7.00, 1, 19.00
0, 8.00, 1, 18.50
0, 8.00, 1, 18.50
0, 6.00, 1, 19.50
0, 9.00, 1, 18.00
0, 7.00, 1, 19.00
0, 8.00, 1, 18.50
1, 7.00, 1, 19.00
1, 8.95, 1, 18.10
1, 9.95, 1, 17.60
1, 5.85, 1, 19.80
1, 7.10, 1, 18.80
1, 7.95, 1, 18.60
1, 8.95, 1, 18.10
1, 9.15, 1, 17.70
1, 4.95, 1, 20.10
1, 6.05, 1, 19.40
1, 5.95, 1, 19.60
1, 9.05, 1, 17.90
1, 6.90, 1, 19.20
1, 7.00, 1, 19.00
1, 7.15, 1, 18.70
1, 5.10, 1, 19.80
1, 6.90, 1, 19.20
1, 6.10, 1, 19.30
1, 6.95, 1, 19.10
1, 6.85, 1, 19.30
1, 8.90, 1, 18.20
1, 5.95, 1, 19.60
1, 7.05, 1, 18.90
1, 7.95, 1, 18.60
1, 6.20, 1, 19.10
1, 7.00, 1, 19.00
1, 8.00, 1, 18.50
1, 7.85, 1, 18.80
1, 10.85, 1, 17.30
1, 9.00, 1, 18.00
1, 6.90, 1, 19.20
1, 7.05, 1, 18.90
1, 8.00, 1, 18.50
1, 7.00, 1, 19.00
1, 6.00, 1, 19.50
1, 6.90, 1, 19.20
1, 5.90, 1, 19.70
1, 5.80, 1, 19.90
1, 8.05, 1, 18.40
1, 6.05, 1, 19.40
1, 8.00, 1, 18.50
1, 5.05, 1, 19.90
1, 6.00, 1, 19.50
1, 4.75, 1, 20.50
1, 5.85, 1, 19.80
1, 5.90, 1, 19.70
1, 7.15, 1, 18.70
1, 9.15, 1, 17.70
1, 8.00, 1, 18.50
1, 7.00, 1, 19.00
1, 5.80, 1, 19.90
1, 5.90, 1, 19.70
1, 6.00, 1, 19.50
1, 5.00, 1, 20.00
1, 5.90, 1, 19.70
1, 4.75, 1, 20.50
1, 7.95, 1, 18.60
1, 8.00, 1, 18.50
1, 7.90, 1, 18.70
1, 9.25, 1, 17.50
1, 7.05, 1, 18.90
1, 7.05, 1, 18.90
1, 6.10, 1, 19.30
1, 8.00, 1, 18.50
1, 5.00, 1, 20.00
1, 7.00, 1, 19.00
1, 8.00, 1, 18.50
1, 6.20, 1, 19.10
1, 6.85, 1, 19.30
1, 6.10, 1, 19.30
1, 8.10, 1, 18.30
1, 7.15, 1, 18.70
1, 8.00, 1, 18.50
1, 7.10, 1, 18.80
1, 6.10, 1, 19.30
1, 8.05, 1, 18.40
1, 5.20, 1, 19.60
1, 5.90, 1, 19.70
1, 8.90, 1, 18.20
1, 6.05, 1, 19.40
1, 8.00, 1, 18.50
1, 7.10, 1, 18.80
1, 9.25, 1, 17.50
1, 6.10, 1, 19.30
1, 6.05, 1, 19.40
1, 6.15, 1, 19.20
1, 6.15, 1, 19.20
1, 7.10, 1, 18.80
1, 5.95, 1, 19.60
1, 6.25, 1, 19.00
1, 5.95, 1, 19.60
1, 8.00, 1, 18.50
1, 4.90, 1, 20.20
1, 4.90, 1, 20.20
1, 6.85, 1, 19.30
1, 7.10, 1, 18.80
1, 4.95, 1, 20.10
1, 6.90, 1, 19.20
1, 5.00, 1, 20.00
1, 7.00, 1, 19.00
2, 5.90, 1, 19.70
2, 6.90, 1, 19.20
2, 5.70, 1, 20.10
2, 5.90, 1, 19.70
2, 7.00, 1, 19.00
2, 8.70, 1, 18.60
2, 8.60, 1, 18.80
2, 7.80, 1, 18.90
2, 8.20, 1, 18.10
2, 8.00, 1, 18.50
2, 8.30, 1, 17.90
2, 6.10, 1, 19.30
2, 4.90, 1, 20.20
2, 6.10, 1, 19.30
2, 6.00, 1, 19.50
2, 7.10, 1, 18.80
2, 6.10, 1, 19.30
2, 7.00, 1, 19.00
2, 8.80, 1, 18.40
2, 5.40, 1, 19.20
2, 6.20, 1, 19.10
2, 7.80, 1, 18.90
2, 8.20, 1, 18.10
2, 6.10, 1, 19.30
2, 6.80, 1, 19.40
2, 7.40, 1, 18.20
2, 7.00, 1, 19.00
2, 8.10, 1, 18.30
2, 8.20, 1, 18.10
2, 6.90, 1, 19.20
2, 7.90, 1, 18.70
2, 5.80, 1, 19.90
2, 6.90, 1, 19.20
2, 7.30, 1, 18.40
2, 10.10, 1, 17.30
2, 7.00, 1, 19.00
2, 6.20, 1, 19.10
2, 7.00, 1, 19.00
2, 8.10, 1, 18.30
2, 6.20, 1, 19.10
2, 6.40, 1, 18.70
2, 5.90, 1, 19.70
2, 4.80, 1, 20.40
2, 6.00, 1, 19.50
2, 10.10, 1, 17.30
2, 7.00, 1, 19.00
2, 6.90, 1, 19.20
2, 7.90, 1, 18.70
2, 8.20, 1, 18.10
2, 5.90, 1, 19.70
2, 5.00, 1, 20.00
2, 9.90, 1, 17.70
2, 8.90, 1, 18.20
2, 7.20, 1, 18.60
2, 5.90, 1, 19.70
2, 5.00, 1, 20.00
2, 7.50, 1, 18.00
2, 6.90, 1, 19.20
2, 8.50, 1, 19.00
2, 6.10, 1, 19.30
2, 5.80, 1, 19.90
2, 4.50, 1, 21.00
2, 9.50, 1, 18.50
2, 7.10, 1, 18.80
2, 6.70, 1, 19.60
2, 7.00, 1, 19.00
2, 7.00, 1, 19.00
2, 7.10, 1, 18.80
2, 8.00, 1, 18.50
2, 5.30, 1, 19.40
2, 6.30, 1, 18.90
2, 6.80, 1, 19.40
2, 6.70, 1, 19.60
2, 5.70, 1, 20.10
2, 6.20, 1, 19.10
2, 5.10, 1, 19.80
2, 5.90, 1, 19.70
2, 6.40, 1, 18.70
2, 6.90, 1, 19.20
2, 9.10, 1, 17.80
2, 5.60, 1, 20.30
2, 7.10, 1, 18.80
2, 6.10, 1, 19.30
2, 6.50, 1, 18.50
2, 7.80, 1, 18.90
2, 6.20, 1, 19.10
2, 5.10, 1, 19.80
2, 8.20, 1, 18.10
2, 6.30, 1, 18.90
2, 5.00, 1, 20.00
2, 7.80, 1, 18.90
2, 9.00, 1, 18.00
2, 7.10, 1, 18.80
2, 6.60, 1, 19.80
2, 6.30, 1, 18.90
2, 6.80, 1, 19.40
2, 6.30, 1, 18.90
2, 6.20, 1, 19.10
2, 5.20, 1, 19.60
2, 7.80, 1, 18.90
3, 7.45, 1, 18.10
3, 7.45, 1, 18.10
3, 9.15, 1, 17.70
3, 6.15, 1, 19.20
3, 6.85, 1, 19.30
3, 8.40, 1, 19.20
3, 7.00, 1, 19.00
3, 7.15, 1, 18.70
3, 5.85, 1, 19.80
3, 5.85, 1, 19.80
3, 6.15, 1, 19.20
3, 8.70, 1, 18.60
3, 8.40, 1, 19.20
3, 10.00, 1, 17.50
3, 6.60, 1, 18.30
3, 6.85, 1, 19.30
3, 7.00, 1, 19.00
3, 8.15, 1, 18.20
3, 7.85, 1, 18.80
3, 5.00, 1, 20.00
3, 6.70, 1, 19.60
3, 5.70, 1, 20.10
3, 8.85, 1, 18.30
3, 7.90, 1, 17.20
3, 9.30, 1, 17.40
3, 7.70, 1, 19.10
3, 6.00, 1, 19.50
3, 6.15, 1, 19.20
3, 7.85, 1, 18.80
3, 8.55, 1, 18.90
3, 9.30, 1, 17.40
3, 7.55, 1, 19.40
3, 5.40, 1, 20.70
3, 7.60, 1, 17.80
3, 5.70, 1, 20.10
3, 7.15, 1, 18.70
3, 6.70, 1, 19.60
3, 7.55, 1, 19.40
3, 9.00, 1, 18.00
3, 6.00, 1, 19.50
3, 7.60, 1, 17.80
3, 5.85, 1, 19.80
3, 8.70, 1, 18.60
3, 8.30, 1, 17.90
3, 5.15, 1, 19.70
3, 7.55, 1, 19.40
3, 7.00, 1, 19.00
3, 7.00, 1, 19.00
3, 5.15, 1, 19.70
3, 5.00, 1, 20.00
3, 7.25, 1, 20.00
3, 9.70, 1, 18.10
3, 5.25, 1, 21.00
3, 8.15, 1, 18.20
3, 6.70, 1, 19.60
3, 7.30, 1, 18.40
3, 6.00, 1, 19.50
3, 9.30, 1, 17.40
3, 7.55, 1, 19.40
3, 6.70, 1, 19.60
3, 5.45, 1, 19.10
3, 8.15, 1, 18.20
3, 5.55, 1, 20.40
3, 7.85, 1, 18.80
3, 8.60, 1, 17.30
3, 7.00, 1, 19.00
3, 7.15, 1, 18.70
3, 8.15, 1, 18.20
3, 8.30, 1, 17.90
3, 8.60, 1, 17.30
3, 5.70, 1, 20.10
3, 7.40, 1, 19.70
3, 5.30, 1, 19.40
3, 6.55, 1, 19.90
3, 7.60, 1, 17.80
3, 6.00, 1, 19.50
3, 8.75, 1, 17.00
3, 6.15, 1, 19.20
3, 7.70, 1, 19.10
3, 7.00, 1, 19.00
3, 4.85, 1, 20.30
3, 9.45, 1, 17.10
3, 7.00, 1, 19.00
3, 7.45, 1, 18.10
3, 5.55, 1, 20.40
3, 4.70, 1, 20.60
3, 7.00, 1, 19.00
3, 4.40, 1, 21.20
3, 5.30, 1, 19.40
3, 9.15, 1, 17.70
3, 7.15, 1, 18.70
3, 7.00, 1, 19.00
3, 6.15, 1, 19.20
3, 5.00, 1, 20.00
3, 7.70, 1, 19.10
3, 4.85, 1, 20.30
3, 9.15, 1, 17.70
3, 7.60, 1, 17.80
3, 7.15, 1, 18.70
3, 8.30, 1, 17.90
4, 10.00, 1, 17.50
4, 5.20, 1, 19.60
4, 6.60, 1, 19.80
4, 7.40, 1, 18.20
4, 8.40, 1, 17.70
4, 7.40, 1, 18.20
4, 7.00, 1, 20.50
4, 6.60, 1, 19.80
4, 6.80, 1, 19.40
4, 9.60, 1, 16.80
4, 4.60, 1, 20.80
4, 6.40, 1, 18.70
4, 8.40, 1, 17.70
4, 5.60, 1, 20.30
4, 5.60, 1, 20.30
4, 7.80, 1, 18.90
4, 10.60, 1, 16.30
4, 5.20, 1, 21.10
4, 7.00, 1, 19.00
4, 7.80, 1, 17.40
4, 6.20, 1, 20.60
4, 7.40, 1, 18.20
4, 6.80, 1, 19.40
4, 4.60, 1, 20.80
4, 9.00, 1, 16.50
4, 8.20, 1, 19.60
4, 7.60, 1, 17.80
4, 6.20, 1, 19.10
4, 6.40, 1, 20.20
4, 6.60, 1, 19.80
4, 4.00, 1, 22.00
4, 7.80, 1, 17.40
4, 7.60, 1, 17.80
4, 8.00, 1, 18.50
4, 6.40, 1, 20.20
4, 6.20, 1, 19.10
4, 6.20, 1, 19.10
4, 7.00, 1, 19.00
4, 8.20, 1, 18.10
4, 7.20, 1, 18.60
4, 6.40, 1, 18.70
4, 6.40, 1, 18.70
4, 9.40, 1, 17.20
4, 6.20, 1, 19.10
4, 6.60, 1, 18.30
4, 7.00, 1, 19.00
4, 5.80, 1, 19.90
4, 7.80, 1, 17.40
4, 7.80, 1, 18.90
4, 6.80, 1, 19.40
4, 6.40, 1, 18.70
4, 7.20, 1, 18.60
4, 6.20, 1, 19.10
4, 8.60, 1, 17.30
4, 5.80, 1, 19.90
4, 7.80, 1, 18.90
4, 7.60, 1, 17.80
4, 6.20, 1, 19.10
4, 6.00, 1, 19.50
4, 6.20, 1, 19.10
4, 9.20, 1, 17.60
4, 4.80, 1, 20.40
4, 5.80, 1, 19.90
4, 7.40, 1, 18.20
4, 6.20, 1, 20.60
4, 10.20, 1, 18.60
4, 7.40, 1, 18.20
4, 6.80, 1, 17.90
4, 8.20, 1, 18.10
4, 6.60, 1, 19.80
4, 7.00, 1, 19.00
4, 6.00, 1, 19.50
4, 5.00, 1, 20.00
4, 6.20, 1, 19.10
4, 10.60, 1, 17.80
4, 9.00, 1, 16.50
4, 5.00, 1, 20.00
4, 8.20, 1, 18.10
4, 5.00, 1, 20.00
4, 6.00, 1, 19.50
4, 7.40, 1, 18.20
4, 5.80, 1, 19.90
4, 8.00, 1, 18.50
4, 5.40, 1, 19.20
4, 7.60, 1, 17.80
4, 8.60, 1, 17.30
4, 5.20, 1, 19.60
4, 6.80, 1, 19.40
4, 5.20, 1, 19.60
4, 5.80, 1, 19.90
4, 9.60, 1, 18.30
4, 7.60, 1, 19.30
4, 5.40, 1, 20.70
4, 8.00, 1, 18.50
4, 6.20, 1, 20.60
4, 6.00, 1, 19.50
4, 5.40, 1, 20.70
4, 5.80, 1, 19.90
4, 8.40, 1, 19.20
4, 6.20, 1, 19.10
5, 6.25, 1, 19.00
5, 6.50, 1, 20.00
5, 6.50, 1, 20.00
5, 9.50, 1, 17.00
5, 5.75, 1, 20.00
5, 5.25, 1, 19.50
5, 5.50, 1, 19.00
5, 11.00, 1, 17.00
5, 8.50, 1, 17.50
5, 6.00, 1, 19.50
5, 6.25, 1, 19.00
5, 6.00, 1, 19.50
5, 8.75, 1, 18.50
5, 6.50, 1, 20.00
5, 7.25, 1, 18.50
5, 8.25, 1, 19.50
5, 11.00, 1, 17.00
5, 4.75, 1, 20.50
5, 5.75, 1, 20.00
5, 5.00, 1, 20.00
5, 7.25, 1, 18.50
5, 6.75, 1, 18.00
5, 9.75, 1, 18.00
5, 7.25, 1, 20.00
5, 6.25, 1, 19.00
5, 5.50, 1, 19.00
5, 5.50, 1, 19.00
5, 7.75, 1, 19.00
5, 5.75, 1, 21.50
5, 7.75, 1, 19.00
5, 9.00, 1, 18.00
5, 7.50, 1, 18.00
5, 6.50, 1, 18.50
5, 8.25, 1, 16.50
5, 5.75, 1, 21.50
5, 8.50, 1, 17.50
5, 8.50, 1, 17.50
5, 4.50, 1, 21.00
5, 6.50, 1, 20.00
5, 7.00, 1, 19.00
5, 4.50, 1, 21.00
5, 8.25, 1, 18.00
5, 5.50, 1, 20.50
5, 5.75, 1, 21.50
5, 9.25, 1, 17.50
5, 8.75, 1, 18.50
5, 8.75, 1, 18.50
5, 6.50, 1, 20.00
5, 7.75, 1, 19.00
5, 5.25, 1, 21.00
5, 5.25, 1, 19.50
5, 8.00, 1, 20.00
5, 9.50, 1, 17.00
5, 7.25, 1, 18.50
5, 7.25, 1, 20.00
5, 7.25, 1, 18.50
5, 5.25, 1, 19.50
5, 9.00, 1, 18.00
5, 6.50, 1, 20.00
5, 6.00, 1, 21.00
5, 7.25, 1, 20.00
5, 8.00, 1, 18.50
5, 4.25, 1, 23.00
5, 7.50, 1, 18.00
5, 6.75, 1, 19.50
5, 6.50, 1, 18.50
5, 8.00, 1, 18.50
5, 8.25, 1, 18.00
5, 9.25, 1, 16.00
5, 8.25, 1, 18.00
5, 7.00, 1, 19.00
5, 9.00, 1, 16.50
5, 8.00, 1, 18.50
5, 5.25, 1, 19.50
5, 7.00, 1, 19.00
5, 6.75, 1, 18.00
5, 7.00, 1, 19.00
5, 7.75, 1, 17.50
5, 7.00, 1, 19.00
5, 7.00, 1, 20.50
5, 5.00, 1, 20.00
5, 9.75, 1, 16.50
5, 6.25, 1, 19.00
5, 6.50, 1, 18.50
5, 8.00, 1, 18.50
5, 7.00, 1, 17.50
5, 7.25, 1, 20.00
5, 5.25, 1, 21.00
5, 6.00, 1, 19.50
5, 8.00, 1, 18.50
5, 7.25, 1, 18.50
5, 6.75, 1, 19.50
5, 7.25, 1, 18.50
5, 5.25, 1, 21.00
5, 5.00, 1, 20.00
5, 5.75, 1, 20.00
5, 7.00, 1, 19.00
5, 7.25, 1, 18.50
5, 10.25, 1, 17.00
5, 6.50, 1, 20.00
6, 6.30, 1, 18.90
6, 8.70, 1, 18.60
6, 9.50, 1, 15.50
6, 7.90, 1, 17.20
6, 6.80, 1, 20.90
6, 8.80, 1, 15.40
6, 6.60, 1, 18.30
6, 9.90, 1, 16.20
6, 8.30, 1, 17.90
6, 7.60, 1, 17.80
6, 7.00, 1, 19.00
6, 9.10, 1, 19.30
6, 6.60, 1, 18.30
6, 10.00, 1, 17.50
6, 6.40, 1, 20.20
6, 6.10, 1, 20.80
6, 5.60, 1, 18.80
6, 7.60, 1, 17.80
6, 7.20, 1, 21.60
6, 5.30, 1, 19.40
6, 8.90, 1, 16.70
6, 6.60, 1, 18.30
6, 7.30, 1, 18.40
6, 6.70, 1, 19.60
6, 10.30, 1, 16.90
6, 7.40, 1, 19.70
6, 5.70, 1, 20.10
6, 8.30, 1, 17.90
6, 3.50, 1, 23.00
6, 4.70, 1, 20.60
6, 9.90, 1, 16.20
6, 8.00, 1, 18.50
6, 6.30, 1, 18.90
6, 5.40, 1, 20.70
6, 8.20, 1, 16.60
6, 7.40, 1, 19.70
6, 6.30, 1, 18.90
6, 7.10, 1, 20.30
6, 7.00, 1, 19.00
6, 6.80, 1, 20.90
6, 5.70, 1, 20.10
6, 7.30, 1, 18.40
6, 9.70, 1, 18.10
6, 6.10, 1, 20.80
6, 8.70, 1, 18.60
6, 6.00, 1, 19.50
6, 5.60, 1, 18.80
6, 8.30, 1, 17.90
6, 6.00, 1, 19.50
6, 8.00, 1, 18.50
6, 7.00, 1, 19.00
6, 5.40, 1, 20.70
6, 7.70, 1, 19.10
6, 7.10, 1, 20.30
6, 6.30, 1, 18.90
6, 6.60, 1, 18.30
6, 6.50, 1, 17.00
6, 7.10, 1, 20.30
6, 6.00, 1, 19.50
6, 7.00, 1, 19.00
6, 7.60, 1, 17.80
6, 8.60, 1, 17.30
6, 7.70, 1, 19.10
6, 7.70, 1, 19.10
6, 6.80, 1, 20.90
6, 7.10, 1, 20.30
6, 6.90, 1, 17.70
6, 8.00, 1, 18.50
6, 10.50, 1, 15.00
6, 6.30, 1, 18.90
6, 7.00, 1, 19.00
6, 7.60, 1, 17.80
6, 6.80, 1, 20.90
6, 7.90, 1, 17.20
6, 8.50, 1, 16.00
6, 4.70, 1, 20.60
6, 7.20, 1, 17.10
6, 6.40, 1, 20.20
6, 8.60, 1, 17.30
6, 4.70, 1, 20.60
6, 6.40, 1, 20.20
6, 9.30, 1, 17.40
6, 8.30, 1, 17.90
6, 7.90, 1, 21.70
6, 5.30, 1, 19.40
6, 8.30, 1, 17.90
6, 6.00, 1, 19.50
6, 8.60, 1, 17.30
6, 6.10, 1, 20.80
6, 7.00, 1, 19.00
6, 6.70, 1, 19.60
6, 5.40, 1, 20.70
6, 5.70, 1, 20.10
6, 6.00, 1, 19.50
6, 6.80, 1, 20.90
6, 7.90, 1, 17.20
6, 7.50, 1, 21.00
6, 4.40, 1, 21.20
6, 6.00, 1, 19.50
6, 8.30, 1, 17.90
7, 9.05, 1, 16.40
7, 8.35, 1, 17.80
7, 5.00, 1, 20.00
7, 4.60, 1, 22.30
7, 7.00, 1, 19.00
7, 9.00, 1, 18.00
7, 7.30, 1, 19.90
7, 5.65, 1, 20.20
7, 9.30, 1, 18.90
7, 5.95, 1, 21.10
7, 10.75, 1, 14.50
7, 6.30, 1, 20.40
7, 7.00, 1, 19.00
7, 5.65, 1, 20.20
7, 6.70, 1, 18.10
7, 9.70, 1, 16.60
7, 7.65, 1, 19.20
7, 7.70, 1, 17.60
7, 4.30, 1, 21.40
7, 5.65, 1, 20.20
7, 5.00, 1, 20.00
7, 5.70, 1, 18.60
7, 7.35, 1, 18.30
7, 7.30, 1, 19.90
7, 7.05, 1, 17.40
7, 6.30, 1, 20.40
7, 8.70, 1, 17.10
7, 6.00, 1, 19.50
7, 3.25, 1, 23.50
7, 6.95, 1, 20.60
7, 6.35, 1, 18.80
7, 3.60, 1, 22.80
7, 9.65, 1, 18.20
7, 7.65, 1, 19.20
7, 6.35, 1, 18.80
7, 6.35, 1, 18.80
7, 8.00, 1, 18.50
7, 6.00, 1, 19.50
7, 10.40, 1, 15.20
7, 8.70, 1, 17.10
7, 8.35, 1, 17.80
7, 7.35, 1, 18.30
7, 6.00, 1, 19.50
7, 7.30, 1, 19.90
7, 6.70, 1, 18.10
7, 5.70, 1, 18.60
7, 5.65, 1, 20.20
7, 7.65, 1, 19.20
7, 9.05, 1, 16.40
7, 6.00, 1, 19.50
7, 7.00, 1, 19.00
7, 10.35, 1, 16.80
7, 6.05, 1, 17.90
7, 8.35, 1, 17.80
7, 7.00, 1, 19.00
7, 6.35, 1, 18.80
7, 7.70, 1, 17.60
