Random-Continuous.parameter, Random-Continuous.points, Random-Continuous_2.parameter, Random-Continuous_2.points
9, 15.90, 0, 13.20
9, 15.00, 0, 15.00
9, 15.00, 0, 15.00
9, 17.25, 0, 10.50
9, 15.00, 0, 15.00
9, 15.90, 0, 13.20
9, 15.45, 0, 14.10
9, 15.90, 0, 13.20
9, 15.90, 0, 13.20
9, 15.00, 0, 15.00
9, 14.55, 0, 15.90
9, 15.00, 0, 15.00
9, 15.00, 0, 15.00
9, 14.10, 0, 16.80
9, 13.65, 0, 17.70
9, 13.65, 0, 17.70
9, 15.45, 0, 14.10
9, 15.45, 0, 14.10
9, 13.65, 0, 17.70
9, 13.65, 0, 17.70
9, 15.45, 0, 14.10
9, 14.55, 0, 15.90
9, 15.45, 0, 14.10
9, 13.65, 0, 17.70
9, 14.10, 0, 16.80
9, 16.80, 0, 11.40
9, 13.65, 0, 17.70
9, 16.35, 0, 12.30
9, 14.55, 0, 15.90
9, 15.00, 0, 15.00
9, 14.55, 0, 15.90
9, 15.90, 0, 13.20
9, 15.45, 0, 14.10
9, 14.10, 0, 16.80
9, 15.00, 0, 15.00
9, 15.00, 0, 15.00
9, 15.90, 0, 13.20
9, 15.45, 0, 14.10
9, 15.00, 0, 15.00
9, 12.75, 0, 19.50
9, 15.00, 0, 15.00
9, 14.10, 0, 16.80
9, 15.45, 0, 14.10
9, 15.45, 0, 14.10
9, 14.55, 0, 15.90
9, 15.00, 0, 15.00
9, 14.55, 0, 15.90
9, 16.80, 0, 11.40
9, 15.45, 0, 14.10
9, 14.55, 0, 15.90
9, 15.00, 0, 15.00
9, 14.10, 0, 16.80
9, 14.10, 0, 16.80
9, 15.00, 0, 15.00
9, 15.45, 0, 14.10
9, 15.00, 0, 15.00
9, 15.90, 0, 13.20
9, 14.10, 0, 16.80
9, 15.45, 0, 14.10
9, 14.10, 0, 16.80
9, 16.35, 0, 12.30
9, 14.55, 0, 15.90
9, 15.90, 0, 13.20
9, 15.00, 0, 15.00
9, 14.55, 0, 15.90
9, 15.90, 0, 13.20
9, 13.65, 0, 17.70
9, 13.20, 0, 18.60
9, 15.00, 0, 15.00
9, 15.90, 0, 13.20
9, 16.80, 0, 11.40
9, 15.45, 0, 14.10
9, 15.00, 0, 15.00
9, 15.90, 0, 13.20
10, 14.00, 0, 17.00
10, 14.00, 0, 17.00
10, 16.00, 0, 13.00
10, 13.00, 0, 19.00
10, 19.00, 0, 7.00
10, 14.00, 0, 17.00
10, 16.00, 0, 13.00
10, 16.00, 0, 13.00
10, 14.50, 0, 16.00
10, 13.50, 0, 18.00
10, 15.50, 0, 14.00
10, 16.00, 0, 13.00
10, 14.00, 0, 17.00
10, 17.50, 0, 10.00
10, 13.50, 0, 18.00
10, 13.50, 0, 18.00
10, 16.00, 0, 13.00
10, 15.00, 0, 15.00
10, 14.50, 0, 16.00
10, 15.50, 0, 14.00
10, 14.50, 0, 16.00
10, 14.00, 0, 17.00
10, 14.00, 0, 17.00
10, 14.50, 0, 16.00
10, 16.00, 0, 13.00
10, 14.00, 0, 17.00
10, 14.50, 0, 16.00
10, 16.50, 0, 12.00
10, 17.00, 0, 11.00
10, 13.50, 0, 18.00
10, 13.50, 0, 18.00
10, 14.50, 0, 16.00
10, 16.00, 0, 13.00
10, 17.00, 0, 11.00
10, 16.00, 0, 13.00
10, 15.00, 0, 15.00
10, 15.00, 0, 15.00
10, 16.00, 0, 13.00
10, 15.00, 0, 15.00
10, 14.00, 0, 17.00
10, 14.50, 0, 16.00
10, 13.50, 0, 18.00
10, 15.50, 0, 14.00
10, 15.50, 0, 14.00
10, 14.00, 0, 17.00
10, 16.00, 0, 13.00
10, 12.50, 0, 20.00
10, 16.50, 0, 12.00
10, 15.00, 0, 15.00
10, 15.50, 0, 14.00
10, 16.00, 0, 13.00
10, 16.00, 0, 13.00
10, 13.00, 0, 19.00
10, 15.00, 0, 15.00
10, 15.50, 0, 14.00
10, 16.50, 0, 12.00
10, 16.00, 0, 13.00
10, 14.00, 0, 17.00
10, 17.00, 0, 11.00
10, 14.00, 0, 17.00
10, 17.00, 0, 11.00
10, 16.50, 0, 12.00
10, 15.00, 0, 15.00
10, 16.00, 0, 13.00
10, 15.00, 0, 15.00
10, 16.00, 0, 13.00
10, 15.50, 0, 14.00
10, 16.00, 0, 13.00
10, 14.50, 0, 16.00
10, 15.50, 0, 14.00
10, 14.50, 0, 16.00
10, 15.00, 0, 15.00
10, 16.00, 0, 13.00
10, 15.00, 0, 15.00
10, 16.50, 0, 12.00
10, 14.50, 0, 16.00
10, 16.50, 0, 12.00
10, 15.50, 0, 14.00
10, 13.50, 0, 18.00
10, 14.50, 0, 16.00
10, 15.00, 0, 15.00
10, 15.00, 0, 15.00
10, 15.50, 0, 14.00
10, 16.00, 0, 13.00
10, 15.50, 0, 14.00
10, 16.00, 0, 13.00
10, 15.00, 0, 15.00
10, 15.50, 0, 14.00
10, 17.50, 0, 10.00
10, 15.00, 0, 15.00
10, 13.50, 0, 18.00
10, 15.50, 0, 14.00
10, 16.50, 0, 12.00
10, 15.00, 0, 15.00
10, 15.00, 0, 15.00
10, 13.00, 0, 19.00
10, 15.00, 0, 15.00
10, 16.00, 0, 13.00
10, 14.50, 0, 16.00
10, 15.50, 0, 14.00
0, 15.00, 1, 15.00
0, 15.00, 1, 15.00
0, 15.50, 1, 14.75
0, 14.80, 1, 15.10
0, 14.90, 1, 15.05
0, 14.90, 1, 15.05
0, 15.00, 1, 15.00
0, 14.70, 1, 15.15
0, 14.60, 1, 15.20
0, 15.10, 1, 14.95
0, 15.00, 1, 15.00
0, 15.00, 1, 15.00
0, 14.80, 1, 15.10
0, 14.80, 1, 15.10
0, 14.90, 1, 15.05
0, 15.00, 1, 15.00
0, 15.20, 1, 14.90
0, 15.00, 1, 15.00
0, 15.00, 1, 15.00
0, 15.20, 1, 14.90
0, 14.80, 1, 15.10
0, 15.10, 1, 14.95
0, 14.60, 1, 15.20
0, 15.60, 1, 14.70
0, 14.90, 1, 15.05
0, 14.90, 1, 15.05
0, 15.00, 1, 15.00
0, 15.00, 1, 15.00
0, 15.40, 1, 14.80
0, 15.00, 1, 15.00
0, 14.90, 1, 15.05
0, 15.00, 1, 15.00
0, 15.00, 1, 15.00
0, 15.00, 1, 15.00
0, 15.30, 1, 14.85
0, 15.20, 1, 14.90
0, 15.10, 1, 14.95
0, 15.00, 1, 15.00
0, 15.20, 1, 14.90
0, 14.90, 1, 15.05
0, 15.30, 1, 14.85
0, 14.90, 1, 15.05
0, 14.80, 1, 15.10
0, 14.90, 1, 15.05
0, 14.70, 1, 15.15
0, 14.70, 1, 15.15
0, 15.20, 1, 14.90
0, 15.00, 1, 15.00
0, 14.70, 1, 15.15
0, 15.00, 1, 15.00
0, 15.00, 1, 15.00
0, 14.60, 1, 15.20
0, 14.90, 1, 15.05
0, 14.90, 1, 15.05
0, 15.10, 1, 14.95
0, 14.70, 1, 15.15
0, 15.00, 1, 15.00
0, 14.80, 1, 15.10
0, 15.30, 1, 14.85
0, 15.20, 1, 14.90
0, 14.90, 1, 15.05
0, 15.20, 1, 14.90
0, 15.20, 1, 14.90
0, 15.00, 1, 15.00
0, 15.10, 1, 14.95
0, 15.10, 1, 14.95
0, 15.10, 1, 14.95
0, 14.90, 1, 15.05
0, 14.70, 1, 15.15
0, 14.90, 1, 15.05
0, 15.00, 1, 15.00
0, 15.10, 1, 14.95
0, 15.10, 1, 14.95
0, 15.00, 1, 15.00
0, 15.30, 1, 14.85
0, 14.70, 1, 15.15
0, 15.20, 1, 14.90
0, 14.90, 1, 15.05
0, 15.10, 1, 14.95
0, 14.50, 1, 15.25
0, 15.00, 1, 15.00
0, 15.10, 1, 14.95
0, 15.00, 1, 15.00
0, 15.00, 1, 15.00
0, 15.20, 1, 14.90
0, 14.90, 1, 15.05
0, 15.10, 1, 14.95
0, 14.80, 1, 15.10
0, 14.90, 1, 15.05
0, 15.00, 1, 15.00
0, 15.20, 1, 14.90
0, 14.90, 1, 15.05
0, 14.80, 1, 15.10
0, 14.80, 1, 15.10
0, 15.20, 1, 14.90
0, 14.90, 1, 15.05
0, 15.40, 1, 14.80
0, 15.20, 1, 14.90
0, 14.80, 1, 15.10
0, 15.10, 1, 14.95
1, 15.05, 1, 14.90
1, 15.15, 1, 15.00
1, 15.10, 1, 14.95
1, 15.35, 1, 14.90
1, 14.75, 1, 15.05
1, 14.85, 1, 15.15
1, 14.80, 1, 15.40
1, 14.90, 1, 15.05
1, 14.90, 1, 15.05
1, 15.30, 1, 14.85
1, 15.50, 1, 14.60
1, 14.80, 1, 15.10
1, 14.85, 1, 15.15
1, 14.70, 1, 15.30
1, 15.30, 1, 14.70
1, 15.00, 1, 15.15
1, 14.35, 1, 15.70
1, 15.10, 1, 14.80
1, 15.10, 1, 14.95
1, 15.50, 1, 14.75
1, 15.00, 1, 15.15
1, 14.80, 1, 15.40
1, 15.15, 1, 14.70
1, 15.05, 1, 15.05
1, 14.75, 1, 15.35
1, 15.25, 1, 14.80
1, 14.75, 1, 15.20
1, 14.60, 1, 15.50
1, 15.10, 1, 15.10
1, 15.20, 1, 14.60
1, 14.65, 1, 15.40
1, 14.55, 1, 15.30
1, 15.55, 1, 14.50
1, 14.90, 1, 14.90
1, 15.10, 1, 14.95
1, 15.10, 1, 14.80
1, 15.35, 1, 14.90
1, 14.85, 1, 15.15
1, 15.45, 1, 14.85
1, 14.85, 1, 15.15
1, 15.05, 1, 15.50
1, 14.95, 1, 14.95
1, 14.90, 1, 15.05
1, 15.20, 1, 14.75
1, 15.40, 1, 14.80
1, 15.25, 1, 14.50
1, 15.25, 1, 15.10
1, 14.90, 1, 15.05
1, 15.40, 1, 14.65
1, 14.55, 1, 15.45
1, 14.80, 1, 15.10
1, 15.00, 1, 14.70
1, 15.30, 1, 14.55
1, 15.05, 1, 14.90
1, 14.75, 1, 15.05
1, 14.80, 1, 14.95
1, 14.95, 1, 15.10
1, 15.10, 1, 14.80
1, 15.05, 1, 15.20
1, 15.25, 1, 14.95
1, 14.75, 1, 15.20
1, 14.90, 1, 15.20
1, 14.50, 1, 15.25
1, 15.20, 1, 15.05
1, 15.20, 1, 14.90
1, 15.45, 1, 14.70
1, 15.45, 1, 14.70
1, 15.15, 1, 14.85
1, 14.75, 1, 15.20
1, 14.80, 1, 15.25
1, 14.90, 1, 15.35
1, 14.50, 1, 15.25
1, 15.00, 1, 15.00
1, 15.20, 1, 15.05
1, 15.20, 1, 15.05
1, 15.40, 1, 14.80
1, 14.90, 1, 15.05
1, 15.10, 1, 15.10
1, 15.35, 1, 14.90
1, 15.00, 1, 15.00
1, 15.15, 1, 14.85
1, 15.15, 1, 14.70
1, 15.15, 1, 14.70
1, 14.95, 1, 14.80
1, 15.05, 1, 15.20
1, 15.05, 1, 15.05
1, 15.10, 1, 14.95
1, 14.25, 1, 15.75
1, 15.05, 1, 14.90
1, 14.55, 1, 15.45
1, 15.30, 1, 14.85
1, 15.25, 1, 14.65
1, 14.90, 1, 14.90
1, 15.00, 1, 15.15
1, 15.30, 1, 14.85
1, 14.90, 1, 15.05
1, 14.95, 1, 15.10
1, 14.85, 1, 15.30
1, 15.45, 1, 14.70
1, 14.85, 1, 15.45
2, 15.10, 1, 14.95
2, 14.90, 1, 15.05
2, 15.10, 1, 14.95
2, 15.50, 1, 14.30
2, 14.70, 1, 15.45
2, 14.80, 1, 15.25
2, 15.20, 1, 14.75
2, 15.30, 1, 14.55
2, 15.30, 1, 14.85
2, 15.00, 1, 15.45
2, 14.80, 1, 15.25
2, 15.20, 1, 14.75
2, 14.90, 1, 15.20
2, 15.40, 1, 14.35
2, 15.00, 1, 14.85
2, 14.70, 1, 15.30
2, 15.10, 1, 14.65
2, 15.10, 1, 14.65
2, 14.80, 1, 15.25
2, 15.20, 1, 14.75
2, 15.00, 1, 15.00
2, 14.40, 1, 15.60
2, 15.40, 1, 14.20
2, 14.80, 1, 15.25
2, 14.70, 1, 15.30
2, 14.70, 1, 15.60
2, 15.00, 1, 14.70
2, 14.50, 1, 16.00
2, 15.00, 1, 14.85
2, 15.30, 1, 14.25
2, 15.70, 1, 14.20
2, 14.80, 1, 15.70
2, 15.10, 1, 15.10
2, 15.30, 1, 14.85
2, 15.50, 1, 14.30
2, 14.50, 1, 15.40
2, 15.40, 1, 14.80
2, 14.80, 1, 15.25
2, 14.40, 1, 15.75
2, 15.00, 1, 15.00
2, 14.80, 1, 15.25
2, 15.50, 1, 14.00
2, 14.30, 1, 15.95
2, 15.50, 1, 14.30
2, 14.90, 1, 15.05
2, 14.90, 1, 14.75
2, 15.40, 1, 14.35
2, 14.90, 1, 15.35
2, 15.50, 1, 14.45
2, 14.30, 1, 15.80
2, 14.80, 1, 15.55
2, 15.60, 1, 14.10
2, 15.00, 1, 14.70
2, 15.10, 1, 14.80
2, 14.90, 1, 15.20
2, 14.80, 1, 15.55
2, 15.60, 1, 14.40
2, 15.20, 1, 14.75
2, 14.60, 1, 15.35
2, 14.90, 1, 14.90
2, 14.90, 1, 15.50
2, 15.00, 1, 15.45
2, 15.30, 1, 14.40
2, 15.40, 1, 14.05
2, 15.40, 1, 14.20
2, 15.50, 1, 14.15
2, 14.80, 1, 15.70
2, 15.10, 1, 14.80
2, 15.30, 1, 14.70
2, 14.50, 1, 16.00
2, 15.10, 1, 14.80
2, 14.90, 1, 15.20
2, 15.00, 1, 14.85
2, 15.30, 1, 15.00
2, 15.20, 1, 14.60
2, 15.10, 1, 15.10
2, 15.20, 1, 14.75
2, 15.00, 1, 15.15
2, 14.90, 1, 15.05
2, 15.10, 1, 14.80
2, 14.80, 1, 15.10
2, 14.90, 1, 15.05
2, 14.80, 1, 15.70
2, 15.10, 1, 15.25
2, 14.50, 1, 15.40
2, 15.10, 1, 14.65
2, 14.90, 1, 15.20
2, 15.00, 1, 14.85
2, 15.10, 1, 15.25
2, 15.00, 1, 14.70
2, 15.10, 1, 14.80
2, 15.20, 1, 15.05
2, 15.30, 1, 14.70
2, 15.00, 1, 15.30
2, 15.20, 1, 14.30
2, 15.20, 1, 14.90
2, 14.80, 1, 15.40
2, 15.30, 1, 14.55
2, 14.80, 1, 15.55
2, 14.90, 1, 15.20
3, 14.90, 1, 15.50
3, 14.90, 1, 15.05
3, 14.55, 1, 15.45
3, 14.35, 1, 16.00
3, 14.75, 1, 15.80
3, 15.10, 1, 14.50
3, 14.80, 1, 15.55
3, 14.80, 1, 15.55
3, 15.25, 1, 15.10
3, 15.65, 1, 13.55
3, 14.80, 1, 15.10
3, 14.80, 1, 15.55
3, 14.75, 1, 15.35
3, 15.25, 1, 14.65
3, 15.60, 1, 13.80
3, 15.15, 1, 14.70
3, 14.65, 1, 15.40
3, 15.35, 1, 14.60
3, 15.25, 1, 14.65
3, 14.85, 1, 15.30
3, 14.95, 1, 15.25
3, 14.70, 1, 15.60
3, 14.50, 1, 15.70
3, 14.80, 1, 15.10
3, 14.65, 1, 15.85
3, 15.15, 1, 14.70
3, 14.40, 1, 16.20
3, 15.30, 1, 14.40
3, 15.10, 1, 14.95
3, 15.35, 1, 14.60
3, 14.90, 1, 15.05
3, 14.70, 1, 16.05
3, 15.25, 1, 14.65
3, 15.65, 1, 14.00
3, 15.15, 1, 14.70
3, 14.95, 1, 15.25
3, 15.20, 1, 14.90
3, 15.05, 1, 15.20
3, 15.30, 1, 14.40
3, 15.50, 1, 14.30
3, 14.90, 1, 15.50
3, 14.05, 1, 16.60
3, 14.45, 1, 15.50
3, 14.70, 1, 15.60
3, 15.10, 1, 15.40
3, 14.75, 1, 15.80
3, 15.70, 1, 13.75
3, 14.70, 1, 15.15
3, 14.75, 1, 15.35
3, 15.15, 1, 14.70
3, 15.35, 1, 14.15
3, 15.15, 1, 15.60
3, 15.55, 1, 14.50
3, 15.00, 1, 15.00
3, 15.30, 1, 14.40
3, 14.80, 1, 15.55
3, 14.90, 1, 15.50
3, 15.10, 1, 14.95
3, 14.90, 1, 15.50
3, 14.50, 1, 15.70
3, 15.55, 1, 14.05
3, 15.65, 1, 14.45
3, 15.05, 1, 14.75
3, 14.45, 1, 15.95
3, 15.20, 1, 14.45
3, 15.15, 1, 15.15
3, 14.80, 1, 15.55
3, 15.10, 1, 14.95
3, 15.00, 1, 15.00
3, 15.20, 1, 15.35
3, 15.40, 1, 14.35
3, 14.80, 1, 15.55
3, 15.60, 1, 14.25
3, 15.15, 1, 14.70
3, 15.65, 1, 14.00
3, 14.55, 1, 15.90
3, 15.15, 1, 14.25
3, 14.70, 1, 15.15
3, 15.45, 1, 14.10
3, 14.70, 1, 15.15
3, 15.15, 1, 14.70
3, 14.85, 1, 15.30
3, 14.40, 1, 15.75
3, 15.05, 1, 15.20
3, 15.20, 1, 14.90
3, 15.10, 1, 14.95
3, 15.30, 1, 14.40
3, 14.90, 1, 15.05
3, 15.30, 1, 14.40
3, 14.35, 1, 15.55
3, 14.95, 1, 15.25
3, 14.80, 1, 15.55
3, 15.15, 1, 14.70
3, 15.50, 1, 13.85
3, 14.50, 1, 16.15
3, 14.80, 1, 15.10
3, 14.80, 1, 15.10
3, 15.15, 1, 14.70
3, 14.50, 1, 15.70
3, 15.65, 1, 14.00
4, 15.50, 1, 14.15
4, 14.80, 1, 14.80
4, 14.50, 1, 15.55
4, 14.50, 1, 15.85
4, 15.20, 1, 14.90
4, 14.90, 1, 15.05
4, 15.50, 1, 14.15
4, 14.70, 1, 15.15
4, 14.60, 1, 15.80
4, 15.60, 1, 13.80
4, 14.60, 1, 15.80
4, 15.60, 1, 13.80
4, 15.60, 1, 13.80
4, 15.00, 1, 15.30
4, 14.70, 1, 15.75
4, 15.10, 1, 15.25
4, 14.30, 1, 16.25
4, 15.20, 1, 14.30
4, 15.20, 1, 14.30
4, 15.20, 1, 14.30
4, 15.70, 1, 13.75
4, 15.10, 1, 14.65
4, 15.00, 1, 14.70
4, 14.10, 1, 16.95
4, 15.10, 1, 14.65
4, 15.30, 1, 14.85
4, 14.10, 1, 17.25
4, 14.60, 1, 15.80
4, 14.70, 1, 15.75
4, 15.20, 1, 14.90
4, 15.20, 1, 14.90
4, 15.10, 1, 14.95
4, 16.00, 1, 13.00
4, 15.80, 1, 13.70
4, 15.40, 1, 14.80
4, 14.60, 1, 16.10
4, 14.90, 1, 15.35
4, 14.90, 1, 15.05
4, 15.00, 1, 15.00
4, 14.40, 1, 16.20
4, 14.10, 1, 16.65
4, 15.00, 1, 14.70
4, 15.30, 1, 15.15
4, 15.00, 1, 15.00
4, 14.60, 1, 15.80
4, 15.10, 1, 14.95
4, 14.30, 1, 16.55
4, 14.70, 1, 15.45
4, 15.10, 1, 14.65
4, 15.40, 1, 14.50
4, 15.00, 1, 14.70
4, 15.00, 1, 14.70
4, 15.40, 1, 14.80
4, 14.70, 1, 15.45
4, 15.20, 1, 14.90
4, 15.60, 1, 14.10
4, 15.30, 1, 14.55
4, 14.40, 1, 16.80
4, 15.60, 1, 14.10
4, 15.10, 1, 14.95
4, 15.40, 1, 14.20
4, 14.70, 1, 15.15
4, 14.80, 1, 14.80
4, 15.20, 1, 14.60
4, 14.10, 1, 16.95
4, 14.50, 1, 15.85
4, 15.00, 1, 15.00
4, 14.90, 1, 14.75
4, 14.00, 1, 16.70
4, 14.60, 1, 16.10
4, 15.00, 1, 14.70
4, 14.70, 1, 15.15
4, 14.80, 1, 15.10
4, 15.90, 1, 13.35
4, 14.80, 1, 14.80
4, 14.80, 1, 15.40
4, 16.10, 1, 13.25
4, 14.80, 1, 14.80
4, 14.90, 1, 15.05
4, 16.20, 1, 12.90
4, 15.20, 1, 14.90
4, 15.60, 1, 13.80
4, 14.90, 1, 15.35
4, 14.90, 1, 14.75
4, 15.10, 1, 15.25
4, 15.60, 1, 13.50
4, 14.50, 1, 15.55
4, 14.30, 1, 16.25
4, 15.10, 1, 14.35
4, 14.90, 1, 14.75
4, 15.30, 1, 14.25
4, 15.40, 1, 14.50
4, 15.10, 1, 14.95
4, 15.40, 1, 14.50
4, 14.80, 1, 15.40
4, 15.20, 1, 14.90
4, 14.60, 1, 15.80
4, 14.90, 1, 15.35
4, 14.90, 1, 15.35
4, 15.10, 1, 15.25
5, 14.90, 1, 15.05
5, 14.75, 1, 15.50
5, 15.00, 1, 15.00
5, 15.30, 1, 14.85
5, 15.95, 1, 13.40
5, 14.85, 1, 15.45
5, 14.30, 1, 16.10
5, 13.80, 1, 17.10
5, 15.60, 1, 13.95
5, 14.30, 1, 16.10
5, 14.80, 1, 15.10
5, 15.20, 1, 14.90
5, 15.55, 1, 14.35
5, 15.60, 1, 13.95
5, 15.40, 1, 13.30
5, 15.10, 1, 14.95
5, 14.55, 1, 14.85
5, 15.60, 1, 13.20
5, 15.05, 1, 14.60
5, 14.05, 1, 16.60
5, 15.55, 1, 13.60
5, 14.05, 1, 16.60
5, 15.75, 1, 13.50
5, 15.60, 1, 13.95
5, 15.00, 1, 15.75
5, 15.65, 1, 13.55
5, 14.65, 1, 15.55
5, 15.00, 1, 15.75
5, 15.25, 1, 15.25
5, 14.30, 1, 16.10
5, 14.55, 1, 15.60
5, 15.35, 1, 14.45
5, 15.30, 1, 15.60
5, 15.50, 1, 14.00
5, 16.25, 1, 12.50
5, 14.45, 1, 15.65
5, 15.45, 1, 14.40
5, 15.65, 1, 14.30
5, 15.20, 1, 14.15
5, 14.65, 1, 15.55
5, 15.45, 1, 14.40
5, 15.05, 1, 15.35
5, 16.05, 1, 13.35
5, 15.45, 1, 14.40
5, 15.90, 1, 13.05
5, 15.30, 1, 14.85
5, 15.50, 1, 14.00
5, 15.10, 1, 14.95
5, 14.80, 1, 15.10
5, 15.20, 1, 14.90
5, 15.20, 1, 14.15
5, 15.20, 1, 14.90
5, 14.95, 1, 15.40
5, 15.55, 1, 14.35
5, 15.75, 1, 13.50
5, 15.75, 1, 13.50
5, 14.80, 1, 15.10
5, 14.85, 1, 15.45
5, 15.45, 1, 14.40
5, 14.55, 1, 15.60
5, 15.50, 1, 14.00
5, 14.55, 1, 15.60
5, 15.05, 1, 14.60
5, 15.25, 1, 14.50
5, 15.55, 1, 13.60
5, 15.20, 1, 14.90
5, 14.10, 1, 16.20
5, 14.15, 1, 16.55
5, 15.60, 1, 13.95
5, 15.60, 1, 13.95
5, 15.00, 1, 15.00
5, 15.25, 1, 14.50
5, 14.50, 1, 16.00
5, 15.25, 1, 14.50
5, 15.40, 1, 14.05
5, 14.85, 1, 14.70
5, 14.90, 1, 15.05
5, 14.60, 1, 15.20
5, 13.60, 1, 17.95
5, 15.35, 1, 14.45
5, 14.55, 1, 15.60
5, 14.65, 1, 16.30
5, 15.30, 1, 14.85
5, 14.40, 1, 16.05
5, 16.75, 1, 12.25
5, 14.90, 1, 15.05
5, 13.90, 1, 17.05
5, 14.65, 1, 15.55
5, 15.25, 1, 14.50
5, 14.85, 1, 15.45
5, 15.00, 1, 15.75
5, 14.70, 1, 15.90
5, 15.60, 1, 13.95
5, 14.05, 1, 17.35
5, 13.75, 1, 17.50
5, 13.55, 1, 17.60
5, 15.15, 1, 14.55
5, 15.00, 1, 15.00
5, 15.45, 1, 14.40
5, 15.75, 1, 13.50
6, 14.90, 1, 15.05
6, 14.20, 1, 16.75
6, 15.50, 1, 13.85
6, 14.50, 1, 16.15
6, 15.80, 1, 13.25
6, 14.50, 1, 15.70
6, 15.30, 1, 14.40
6, 14.90, 1, 15.05
6, 15.00, 1, 14.55
6, 15.20, 1, 14.45
6, 15.20, 1, 15.35
6, 13.50, 1, 18.00
6, 15.50, 1, 13.85
6, 13.20, 1, 18.60
6, 16.20, 1, 13.05
6, 15.00, 1, 15.00
6, 14.60, 1, 16.10
6, 15.80, 1, 13.70
6, 15.00, 1, 14.55
6, 15.60, 1, 13.80
6, 13.40, 1, 18.05
6, 14.10, 1, 17.25
6, 15.70, 1, 13.75
6, 15.40, 1, 13.90
6, 16.90, 1, 11.80
6, 14.90, 1, 15.50
6, 15.40, 1, 14.35
6, 16.40, 1, 12.05
6, 13.90, 1, 17.35
6, 14.70, 1, 15.15
6, 15.40, 1, 14.35
6, 12.80, 1, 18.80
6, 15.70, 1, 13.75
6, 15.00, 1, 15.00
6, 15.90, 1, 13.65
6, 15.90, 1, 13.65
6, 14.80, 1, 15.10
6, 15.00, 1, 15.00
6, 14.50, 1, 16.15
6, 15.60, 1, 13.80
6, 14.20, 1, 16.30
6, 14.60, 1, 16.10
6, 15.70, 1, 13.75
6, 15.10, 1, 14.95
6, 14.40, 1, 16.20
6, 14.80, 1, 15.55
6, 14.50, 1, 16.15
6, 14.10, 1, 16.80
6, 15.20, 1, 14.45
6, 16.20, 1, 12.60
6, 14.90, 1, 15.95
6, 16.40, 1, 12.05
6, 14.10, 1, 16.35
6, 14.30, 1, 16.70
6, 15.10, 1, 14.95
6, 16.20, 1, 13.50
6, 13.90, 1, 16.90
6, 15.30, 1, 14.85
6, 14.40, 1, 16.20
6, 14.90, 1, 14.60
6, 14.80, 1, 15.55
6, 15.00, 1, 14.55
6, 15.40, 1, 14.35
6, 14.50, 1, 16.15
6, 15.20, 1, 14.90
6, 15.40, 1, 13.90
6, 15.20, 1, 14.90
6, 14.60, 1, 15.65
6, 14.60, 1, 15.65
6, 15.70, 1, 13.75
6, 14.50, 1, 15.70
6, 15.90, 1, 13.65
6, 14.80, 1, 15.55
6, 14.90, 1, 14.60
6, 15.60, 1, 14.25
6, 14.50, 1, 16.15
6, 15.10, 1, 14.95
6, 14.70, 1, 16.05
6, 16.50, 1, 12.45
6, 15.20, 1, 14.00
6, 15.30, 1, 13.95
6, 13.30, 1, 18.55
6, 15.70, 1, 13.30
6, 14.30, 1, 16.25
6, 14.60, 1, 15.20
6, 14.50, 1, 16.15
6, 14.90, 1, 15.05
6, 14.80, 1, 15.55
6, 14.80, 1, 15.10
6, 14.60, 1, 15.20
6, 14.60, 1, 15.20
6, 15.80, 1, 13.70
6, 15.10, 1, 14.50
6, 14.90, 1, 15.05
6, 14.30, 1, 15.80
6, 15.90, 1, 13.65
6, 15.40, 1, 13.90
6, 15.20, 1, 14.45
6, 16.10, 1, 13.10
6, 14.50, 1, 15.70
7, 15.55, 1, 14.20
7, 15.50, 1, 14.75
7, 14.65, 1, 15.70
7, 14.85, 1, 15.60
7, 15.35, 1, 14.30
7, 15.30, 1, 13.80
7, 15.65, 1, 13.10
7, 14.50, 1, 16.30
7, 16.00, 1, 13.45
7, 14.45, 1, 15.80
7, 14.70, 1, 16.20
7, 15.95, 1, 12.95
7, 15.35, 1, 14.30
7, 14.10, 1, 16.50
7, 15.00, 1, 15.00
7, 14.65, 1, 15.70
7, 14.40, 1, 16.35
7, 13.35, 1, 18.45
7, 16.65, 1, 12.60
7, 14.30, 1, 16.40
7, 14.50, 1, 15.25
7, 14.85, 1, 15.60
7, 16.15, 1, 12.85
7, 15.70, 1, 13.60
7, 14.80, 1, 15.10
7, 16.70, 1, 12.05
7, 14.75, 1, 15.65
7, 16.35, 1, 12.75
7, 14.60, 1, 15.20
7, 14.90, 1, 15.05
7, 14.90, 1, 15.05
7, 14.05, 1, 17.05
7, 14.45, 1, 15.80
7, 14.85, 1, 15.60
7, 13.85, 1, 17.15
7, 13.20, 1, 19.05
7, 15.20, 1, 14.90
7, 13.25, 1, 18.50
7, 15.20, 1, 14.90
7, 14.60, 1, 16.25
7, 15.15, 1, 14.40
7, 13.95, 1, 17.10
7, 14.25, 1, 15.90
7, 15.15, 1, 14.40
7, 14.30, 1, 15.35
7, 16.20, 1, 12.30
7, 17.10, 1, 10.80
7, 14.00, 1, 17.60
7, 15.30, 1, 14.85
7, 14.40, 1, 16.35
7, 14.20, 1, 16.45
7, 15.00, 1, 15.00
7, 15.25, 1, 14.35
7, 15.75, 1, 13.05
7, 15.10, 1, 14.95
7, 13.25, 1, 18.50
